Source?,Date (MSM time) (MM/DD/YYYY),Time since reset (HH:MM:SS),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
bramarts,8/29/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/29/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/29/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/29/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,Hyehehe
bramarts,8/29/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,PomPom
bramarts,8/29/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/29/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/29/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/29/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/29/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/29/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/29/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/29/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/29/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/29/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,8/29/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/29/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Rare Clackula
bramarts,8/29/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,8/29/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/29/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/29/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Strombonin
bramarts,8/29/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,Scups
bramarts,8/29/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/29/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/29/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/29/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/29/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/29/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/29/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/29/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/29/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/29/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/29/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/29/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/29/2025,,False,False,10.0,Sanctum,False,Roarick,20,Mushaboom,20,Mushaboom
bramarts,8/29/2025,,False,False,10.0,Sanctum,False,Roarick,20,Mushaboom,20,Roarick
bramarts,8/29/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,8/29/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,8/30/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
bramarts,8/30/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/30/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,Rare T-Rox
bramarts,8/30/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,PomPom
bramarts,8/30/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/30/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/30/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
bramarts,8/30/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/30/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/30/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Toe Jammer
bramarts,8/30/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,T-Rox
bramarts,8/30/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,Scups
bramarts,8/30/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/30/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/30/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/30/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/30/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/30/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/30/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,8/30/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,8/30/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/30/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/30/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/30/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/30/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/30/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/30/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,Rare Hyehehe
bramarts,8/30/2025,,False,False,10.0,Earth,True,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/30/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/30/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/30/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Epic Maw
bramarts,8/30/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/30/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/30/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/30/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/30/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/30/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,8/30/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Rare Noggin
bramarts,8/30/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/30/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,8/30/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Potbelly
bramarts,8/30/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/30/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,T-Rox
bramarts,8/30/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,Yawstrich
bramarts,8/30/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,8/30/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Rare Noggin
bramarts,8/30/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Rare Shrubb
bramarts,8/30/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/30/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Light,,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/30/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/30/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/30/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/30/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/30/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Rare Roarick
bramarts,8/30/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Mushaboom
bramarts,8/30/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Cataliszt
bramarts,8/30/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/31/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/31/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/31/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/31/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,Rare T-Rox
bramarts,8/31/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/31/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/31/2025,,False,False,10.0,Earth,True,Shrubb,17,Rare Shrubb,20,Shrubb
bramarts,8/31/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Epic Potbelly
bramarts,8/31/2025,,False,False,10.0,Haven,False,Shrubb,20,Rare Shrubb,15,Shrubb
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,8/31/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/31/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/31/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/31/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/31/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/31/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/31/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/31/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Bowgart
bramarts,8/31/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Strombonin
bramarts,8/31/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,Rare Noggin
bramarts,8/31/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Anglow
bramarts,8/31/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/31/2025,,False,False,10.0,M Earth,False,Shrubb,17,Rare Shrubb,20,Rare Shrubb
bramarts,8/31/2025,,False,False,10.0,M Earth,False,Drumpler,20,Rare Drumpler,17,Drumpler
bramarts,8/31/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/31/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/31/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/31/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/31/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Cataliszt
bramarts,8/31/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/31/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/31/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/31/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/31/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/31/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/31/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/31/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/31/2025,,False,False,10.0,Earth,True,Drumpler,20,Rare Drumpler,17,Rare Drumpler
bramarts,8/31/2025,,False,False,10.0,Haven,False,Rare Reedling,20,Floogull,20,Reedling
bramarts,8/31/2025,,False,False,10.0,Haven,False,Rare Reedling,20,Floogull,20,Reedling
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,8/31/2025,,False,False,10.0,Bone,False,Uuduk,20,Withur,20,Withur
bramarts,8/31/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/31/2025,,False,False,10.0,M Air,False,Rare Scups,20,Rare T-Rox,20,Rare Yawstrich
bramarts,8/31/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,Rare T-Rox
bramarts,8/31/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/31/2025,,False,False,10.0,M Earth,False,PomPom,20,Reedling,20,PomPom
bramarts,8/31/2025,,False,False,10.0,M Earth,False,PomPom,20,Reedling,20,Rare Noggin
bramarts,8/31/2025,,False,False,10.0,M Light,False,Rare Boskus,20,Blow't,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Light,False,Rare Boskus,20,Blow't,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/31/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/31/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/31/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,8/31/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Dragong
bramarts,8/31/2025,,False,False,10.0,Sanctum,False,Roarick,20,Mushaboom,20,Mushaboom
bramarts,8/31/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Sporerow
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,8/31/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,9/1/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,9/1/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
bramarts,9/1/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
bramarts,9/1/2025,,False,False,10.0,Earth,True,PomPom,20,Reedling,20,Rare Noggin
bramarts,9/1/2025,,False,False,10.0,Earth,True,PomPom,20,Reedling,20,PomPom
bramarts,9/1/2025,,False,False,10.0,Haven,False,Rare Reedling,20,Floogull,20,Reedling
bramarts,9/1/2025,,False,False,10.0,Haven,False,Rare Reedling,20,Floogull,20,Rare Noggin
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,9/1/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,9/1/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,9/1/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,9/1/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,9/1/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,9/1/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,9/1/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Withur
bramarts,9/1/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,9/1/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,9/1/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Bowgart
bramarts,9/1/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Anglow
bramarts,9/1/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/1/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/1/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,9/1/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Roarick
bramarts,9/1/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,9/1/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,9/1/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,9/1/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/1/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/1/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,9/1/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/1/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,9/1/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/1/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,9/1/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/1/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/1/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/1/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/1/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/1/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Roarick
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,9/2/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,9/2/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,9/2/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,9/2/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,9/2/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,9/2/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,9/2/2025,,False,False,10.0,Bone,False,Uuduk,20,Withur,20,Rare Noggin
bramarts,9/2/2025,,False,False,10.0,Bone,False,Uuduk,20,Withur,20,Withur
bramarts,9/2/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Strombonin
bramarts,9/2/2025,,False,False,10.0,M Cold,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,9/2/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/2/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/2/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,9/2/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,9/2/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Dragong
bramarts,9/2/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Cataliszt
bramarts,9/2/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,9/2/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
